"zmean","zmean_c","max","min","quad_mean","quad_mean_c","cv","cv_c","z_kurt","z_skew","L2","L3","L4","L_cv","L_skew","L_kurt","h10","h20","h30","h40","h50","h60","h70","h80","h90","h95","h99","hvol","cancov","rpc1","d10","d20","d30","d40","d50","d60","d70","d80","d90","building"
0.00375808565877378,1.60602807998657,2.07950377464294,0,0.0801007598638535,1.6511150598526,31.5035972595215,0.062879778444767,1180.69592285156,32.8179779052734,0.0037512700073421,0.00373766268603504,0.00371730979532003,0.999028921127319,0.99805760383606,0.995150029659271,0,0,0,0,0,0,0,0,0,0,0,8.21424146124627e-06,0.000556050857994705,0.999944388866425,0.00135887565556914,0.00135887565556914,0.00125065015163273,0.00119504507165402,0.00119504507165402,0.00108980445656925,0.000874581572134048,0.000763371412176639,0.000490437087137252,0
0.137016773223877,2.7603166103363,4.80000495910645,0,0.592639267444611,2.81806588172913,4.84448003768921,0.139381393790245,43.9764289855957,6.06099843978882,0.129562422633171,0.115793392062187,0.097687266767025,0.952335357666016,0.907307863235474,0.785327970981598,0,0,0,0,0,0,0,0.00625002104789019,0.0516500435769558,0.875702559947968,3.08501887321472,0.00608672155067325,0.0298137441277504,0.970345199108124,0.0464470237493515,0.0410997644066811,0.0353739000856876,0.0324686504900455,0.0265893507748842,0.0169797651469707,0.00770433340221643,0.00345364981330931,0.00114931678399444,0
2.43594241142273,5.70316410064697,14.7887496948242,0,3.92104458808899,6.19765043258667,1.26753091812134,0.419922918081284,0.683641612529755,1.189169049263,1.58223724365234,0.582951366901398,0.0660868585109711,0.651618003845215,0.371035575866699,0.0426993928849697,0,0,0,0,0.942749440670013,2.38314914703369,3.71487379074097,5.0904483795166,6.98827314376831,8.76957225799561,11.5842847824097,1.05154001712799,0.425405949354172,0.542318344116211,0.465706795454025,0.353243470191956,0.242378309369087,0.14695331454277,0.086109459400177,0.0525150075554848,0.0288166385143995,0.012732139788568,0.00214036111719906,0
6.91668901708908e-06,0,0.0175000000745058,0,0.000327694549923763,0,39.0574150085449,0,2169.02856445312,39.9083518981934,6.91575314704096e-06,6.91388231643941e-06,6.91107607053709e-06,0.74994820356369,0.749897181987762,0.749744176864624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000307854934362695,0.000307854934362695,0.000307854934362695,0.000307854934362695,0.000231402198551223,0.000231402198551223,0.000231402198551223,0.000231402198551223,0.000231402198551223,0
0.00397501001134515,0.710127353668213,0.941002011299133,0,0.0475661046802998,0.710236668586731,28.2731494903564,0.00506641855463386,1299.90466308594,32.4759330749512,0.00394839234650135,0.00389556586742401,0.00381733872927725,0.997804403305054,0.995611727237701,0.989097118377686,0,0,0,0,0,0,0,0,0,0,0.0280250925570726,1.19633241411066e-05,0.000770550512243062,0.999143838882446,0.00301241781562567,0.00284291314892471,0.00253188074566424,0.00233332067728043,0.0017355534946546,0.0013930865097791,0.00113623635843396,0.000737387221306562,0.000595209305174649,0
11.4279594421387,17.1099872589111,29.7550010681152,0,15.1504077911377,18.6123847961426,0.872507572174072,0.429149925708771,-1.57958722114563,0.118402078747749,5.57915449142456,0.373690038919449,-0.64848792552948,0.489804625511169,0.0679901167750359,-0.115730136632919,0,0,1.56039977073669,4.98440170288086,11.2746324539185,16.4211044311523,19.8205280303955,22.2391014099121,24.4154262542725,25.8347511291504,27.882209777832,7.81414794921875,0.683654367923737,0.316225945949554,0.64451003074646,0.577422320842743,0.531151056289673,0.488616704940796,0.441895961761475,0.371194332838058,0.266490310430527,0.131796926259995,0.0287806391716003,0
1.17343616485596,6.04322957992554,13.6067514419556,0,2.74140739440918,6.59178972244263,2.16100978851318,0.436756521463394,5.72411680221558,2.45428514480591,0.974354445934296,0.65917032957077,0.345962047576904,0.835952401161194,0.686172485351562,0.371032029390335,0,0,0,0,0,0,0,1.96065044403076,4.78607702255249,7.25991535186768,10.4053544998169,0.235469877719879,0.190831884741783,0.748373806476593,0.234843209385872,0.155898615717888,0.11215203255415,0.086454302072525,0.0648892298340797,0.0417725257575512,0.0224464423954487,0.00746746687218547,0.0017779174959287,0
0.000785868673119694,0,0.335499972105026,0,0.0129442410543561,0,19.4880962371826,0,532.49951171875,21.5877513885498,0.0007826306973584,0.000776192406192422,0.00076662830542773,0.997117400169373,0.994236528873444,0.985659062862396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00391394039615989,0.00391394039615989,0.00362210697494447,0.00295577989891171,0.00224972586147487,0.00177604949567467,0.00123408169019967,0.000877988699357957,0.000583666900638491,0
0.00740876235067844,0,0.969248056411743,0,0.0561684221029282,0,12.8852052688599,0,535.444030761719,16.351261138916,0.00718200020492077,0.00675736367702484,0.00618666177615523,0.971595525741577,0.94391930103302,0.869498252868652,0,0,0,0,0,0,0,0,0.00475001567974687,0.0225000251084566,0.24883721768856,4.61036734122899e-06,0.000215609776205383,0.997520506381989,0.035314179956913,0.0281093697994947,0.0197765715420246,0.0138070695102215,0.00825142674148083,0.00492512248456478,0.0031516442541033,0.00169383338652551,0.00073255889583379,0
10.3453607559204,16.9697265625,26.1852474212646,0,13.5464248657227,17.7228240966797,0.929669499397278,0.286493360996246,-0.600562274456024,-0.113903768360615,4.20121097564697,0.317698180675507,0.13200543820858,0.473516792058945,0.0357781387865543,0.0373634174466133,0,2.14655351638794,7.06764316558838,7.88934326171875,8.46099281311035,10.3994932174683,15.5814456939697,18.3870487213135,21.0421485900879,22.6495227813721,24.8272705078125,6.99810123443604,0.610755681991577,0.511704385280609,0.604523897171021,0.585592985153198,0.569879114627838,0.548757374286652,0.521118819713593,0.450473338365555,0.306586503982544,0.141509473323822,0.0344467982649803,0
13.9268169403076,23.9386367797852,32.5187492370605,0,18.847972869873,24.7315883636475,0.914949834346771,0.25851833820343,-1.81526780128479,-0.0389329604804516,6.86852788925171,0.182389691472054,-1.24535953998566,0.495239198207855,0.0280277729034424,-0.18111564218998,0,0,0,1.72910368442535,17.4733715057373,23.1705474853516,25.5270481109619,27.3052997589111,28.7944736480713,29.7088985443115,30.9354228973389,8.13862609863281,0.583138465881348,0.456238716840744,0.576496541500092,0.559766590595245,0.546840906143188,0.529979526996613,0.51421332359314,0.48121839761734,0.41570520401001,0.279856085777283,0.0774774178862572,0
2.88069915771484,6.2983546257019,11.598219871521,0,4.55573081970215,6.77135276794434,0.623269081115723,0.197478160262108,-0.400422781705856,0.389893591403961,1.83546757698059,0.595214247703552,-0.0567154586315155,0.322914987802505,0.166226431727409,-0.0126479985192418,0,0,0,0,0.782997369766235,2.78539133071899,4.96651124954224,6.62323188781738,8.52405261993408,9.47278690338135,10.6931400299072,1.35108053684235,0.229812756180763,0.779974222183228,0.227657869458199,0.212987720966339,0.192572668194771,0.164482653141022,0.129069402813911,0.0939679890871048,0.0641539841890335,0.0306845623999834,0.00764706777408719,0
4.21026372909546,7.95751190185547,21.8965110778809,0,6.47720241546631,9.17784976959229,1.45405769348145,0.523571968078613,2.37085652351379,1.61555242538452,2.4585223197937,0.840717971324921,0.258078157901764,0.654439032077789,0.425308138132095,0.172618791460991,0,0.281250506639481,0.668875873088837,1.31655037403107,2.70337796211243,3.87700438499451,5.56095552444458,7.37255668640137,11.4669799804688,14.2180652618408,19.2924957275391,2.59077715873718,0.489033937454224,0.606697618961334,0.457384198904037,0.326698541641235,0.207304805517197,0.153684496879578,0.111471988260746,0.0794572457671165,0.0554193444550037,0.0313968546688557,0.00801448337733746,0
4.64298864244483e-05,0,0.110750012099743,0,0.00201716437004507,0,48.7053337097168,0,2921.38891601562,52.0243492126465,4.64134755020496e-05,4.6380671847146e-05,4.63314900116529e-05,0.999726295471191,0.999452531337738,0.998631775379181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999900221824646,0.000599547929596156,0.000599547929596156,0.000449300248874351,0.000399400130845606,0.000399400130845606,0.000349500012816861,0.000299167993944138,0.000299167993944138,0.000249584321863949,0
1.15771090984344,3.35898518562317,7.33724403381348,0,2.10490155220032,3.72923159599304,15.5178127288818,0.241357654333115,871.955627441406,15.5384387969971,0.838865399360657,0.41622331738472,0.119520924985409,0.61231940984726,0.498078882694244,0.321234166622162,0,0,0,0,0,0.740549564361572,1.32449924945831,2.31499791145325,4.21902179718018,5.29132127761841,6.5252046585083,0.414695590734482,0.179068803787231,0.816269636154175,0.20124614238739,0.139957442879677,0.104281611740589,0.0809472724795341,0.06331717222929,0.0444857254624367,0.027954064309597,0.0143843702971935,0.00391067378222942,0
1.23693597316742,6.52439498901367,9.46074867248535,0,2.5218551158905,6.7163724899292,4.34587907791138,0.238582730293274,182.034255981445,7.158278465271,0.914392828941345,0.464822888374329,0.121086716651917,0.835102915763855,0.675870478153229,0.408207684755325,0,0,0,0,0,0,1.67635548114777,2.93580317497253,4.09325265884399,6.06025552749634,6.63743448257446,0.362070977687836,0.180063903331757,0.93191796541214,0.195550382137299,0.180285841226578,0.170933872461319,0.16446328163147,0.144507557153702,0.13454033434391,0.123784691095352,0.0484568849205971,0.0260928794741631,0
1.3830007314682,7.45164775848389,16.0724964141846,0,3.38699507713318,8.07975101470947,2.29539370536804,0.426016271114349,5.6497950553894,2.42235040664673,1.142418384552,0.77286022901535,0.423868536949158,0.834709763526917,0.682474136352539,0.380072295665741,0,0,0,0,0,0,0.894702315330505,2.04870557785034,5.48404932022095,8.54781913757324,13.7413415908813,0.307859063148499,0.211737483739853,0.866084814071655,0.215323999524117,0.193516239523888,0.135834917426109,0.0690952315926552,0.0562257841229439,0.0429235510528088,0.026716984808445,0.0165757928043604,0.00681965332478285,0
0.00102294143289328,0,0.442500621080399,0,0.0125557957217097,0,16.5491390228271,0,877.170593261719,23.866641998291,0.00101146951783448,0.00098887667991221,0.000955850293394178,0.992895543575287,0.985808372497559,0.964980840682983,0,0,0,0,0,0,0,0,0,0,0.0378501117229462,0,0,0.999858617782593,0.00708994222804904,0.00673946226015687,0.00638011284172535,0.00573485670611262,0.00444259773939848,0.00257677747868001,0.00128234666772187,0.000784000963903964,0.000355153490090743,0
0.00475535960868001,0,0.11150000244379,0,0.0196506958454847,0,4.07685136795044,0,16.6080188751221,4.14019823074341,0.00452929781749845,0.0040982635691762,0.0035021835938096,0.953568458557129,0.906991362571716,0.778143405914307,0,0,0,0,0,0,0,0,0,0.0471999906003475,0.0964999720454216,0,0,0.995142042636871,0.0622358657419682,0.0622358657419682,0.0622358657419682,0.0613201111555099,0.0510595440864563,0.0373756922781467,0.0266246702522039,0.0186354611068964,0.0118395006284118,0
2.37448191642761,6.93331956863403,16.4662609100342,0,4.21750545501709,7.67355632781982,1.58561193943024,0.442119032144547,3.14647126197815,1.79459357261658,1.657266497612,0.766359865665436,0.208583623170853,0.724431276321411,0.503152430057526,0.17256098985672,0,0,0,0.0275000501424074,0.485000848770142,1.38005173206329,2.90620422363281,4.82190608978271,7.90558528900146,10.1171751022339,12.8090257644653,0.854848861694336,0.295731782913208,0.619586288928986,0.349314600229263,0.22846420109272,0.171216860413551,0.130324900150299,0.0953265577554703,0.0642218738794327,0.0387547202408314,0.0176706723868847,0.00627184100449085,0
0.000172032378031872,0,0.120499990880489,0,0.00410002609714866,0,26.6026630401611,0,817.725280761719,27.4079170227051,0.000171765714185312,0.000171233201399446,0.000170436469488777,0.998710334300995,0.997420251369476,0.993559539318085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00165234704036266,0.00165234704036266,0.00165234704036266,0.00165234704036266,0.00165234704036266,0.00152932619675994,0.00140700011979789,0.00109854491893202,0.000550001102965325,0
0.971882104873657,5.0071120262146,11.5954914093018,0,2.2765212059021,5.32533121109009,5.54980897903442,0.272307574748993,101.676376342773,6.4185004234314,0.803510725498199,0.53766405582428,0.273903101682663,0.881125450134277,0.769992887973785,0.535894334316254,0,0,0,0,0,0,0.28449946641922,1.47150099277496,4.43937683105469,6.09566307067871,8.06740665435791,0.201831072568893,0.141533672809601,0.883747756481171,0.15410204231739,0.125184595584869,0.102660536766052,0.0753440409898758,0.0510810762643814,0.0347154177725315,0.0201614480465651,0.010194486938417,0.00243318220600486,0
0.000110596265585627,0,0.080749936401844,0,0.00250675203278661,0,22.0925788879395,0,814.771484375,22.7105484008789,0.000110354230855592,0.000109871427412145,0.000109150329080876,0.748917877674103,0.74783593416214,0.744602501392365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00141678680665791,0.00141678680665791,0.00135564734227955,0.00135564734227955,0.0012935969280079,0.0012935969280079,0.00104630633722991,0.000553722959011793,0.000183242518687621,0
3.80300903320312,10.089301109314,21.5985069274902,0,6.62051773071289,10.9865140914917,1.42549705505371,0.426758468151093,0.268245488405228,1.22822189331055,2.67153143882751,1.19529664516449,0.193183034658432,0.702789843082428,0.447039425373077,0.0710737109184265,0,0,0,0.0647502169013023,0.32625088095665,1.44915068149567,5.27104902267456,9.33845043182373,12.6775522232056,15.0868663787842,18.5335845947266,1.43519616127014,0.377021282911301,0.58384120464325,0.370085209608078,0.319485157728195,0.273191422224045,0.218087762594223,0.152183964848518,0.103625029325485,0.0634443089365959,0.0307511631399393,0.011367435567081,0
1.00927841663361,3.14719223976135,7.84824466705322,0,1.87508940696716,3.45051574707031,2.69660425186157,0.22590459883213,19.3548622131348,3.37369704246521,0.738733470439911,0.374186635017395,0.110772982239723,0.839166879653931,0.698246002197266,0.440491646528244,0,0,0,0,0,0.393100708723068,1.21810019016266,2.20169997215271,3.42244982719421,4.49624872207642,6.18535423278809,0.329686611890793,0.157546922564507,0.838242411613464,0.213241830468178,0.147967264056206,0.0960528701543808,0.0637878477573395,0.0433127731084824,0.0266680587083101,0.0136964656412601,0.00535541726276278,0.00177506031468511,0
0.000151286236359738,0,0.106499955058098,0,0.00348508707247674,0,29.8147621154785,0,1042.64489746094,30.7152919769287,0.000150974286952987,0.000150352047057822,0.000149422747199424,0.998793721199036,0.997587084770203,0.99397999048233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00167541240807623,0.00167541240807623,0.00160485086962581,0.00153559865429997,0.00153559865429997,0.00146586389746517,0.00125665962696075,0.000838250969536602,0.000557044404558837,0
2.25288653373718,9.81142616271973,19.7530002593994,0,4.97965717315674,10.5913419723511,2.08523726463318,0.405902236700058,3.02434253692627,1.97571444511414,1.81238031387329,1.13824117183685,0.509889960289001,0.819636583328247,0.649955093860626,0.315474689006805,0,0,0,0,0,0,0.816997289657593,3.98789596557617,9.80837154388428,12.9015607833862,16.5839538574219,0.574733793735504,0.235239878296852,0.806488037109375,0.236162886023521,0.210646793246269,0.18302857875824,0.14813643693924,0.10827475041151,0.0712764635682106,0.039204403758049,0.0166449956595898,0.00412171147763729,0
9.78316307067871,18.1376914978027,27.3870010375977,0,13.9128742218018,18.985595703125,1.02232599258423,0.310209333896637,-1.64931297302246,0.24104155600071,5.35523462295532,0.754522204399109,-0.787319600582123,0.553354203701019,0.146692395210266,-0.144894883036613,0,0,0,0.0894000604748726,7.57487821578979,15.0610027313232,18.564302444458,20.9275016784668,22.9776268005371,24.1353893280029,25.8087387084961,5.32519149780273,0.538583695888519,0.462630301713943,0.533503830432892,0.511895298957825,0.489611983299255,0.465374618768692,0.431067943572998,0.374543726444244,0.284975230693817,0.158877208828926,0.0361795537173748,0
1.61989343166351,5.94294595718384,14.6484985351562,0,3.12741088867188,6.54819917678833,1.74044907093048,0.462889492511749,4.67349529266357,2.15965604782104,1.18591642379761,0.634013891220093,0.263435661792755,0.751731216907501,0.556556642055511,0.243936404585838,0,0,0,0,0.324999004602432,0.784497916698456,1.50254797935486,2.96564698219299,5.27019739151001,7.78368520736694,11.5775852203369,0.459731698036194,0.260894477367401,0.642876923084259,0.325953483581543,0.196180388331413,0.137604832649231,0.090353861451149,0.0575892068445683,0.0364475958049297,0.0198599435389042,0.00967530813068151,0.00279168062843382,0
2.20757961273193,10.5142183303833,23.3167457580566,0,5.21665000915527,11.5336894989014,2.21887707710266,0.456679672002792,4.68920803070068,2.29229092597961,1.83466732501984,1.24623560905457,0.659758925437927,0.840479552745819,0.692653715610504,0.380714178085327,0,0,0,0,0,0.0019999963697046,0.692298710346222,1.829798579216,10.1675043106079,14.0925045013428,18.6659126281738,0.511936485767365,0.217437013983727,0.779925882816315,0.213209092617035,0.179974555969238,0.139774590730667,0.10881170630455,0.0802659094333649,0.0570254921913147,0.0366717427968979,0.0182618480175734,0.00370680913329124,0
4.09328651428223,9.71585845947266,18.4110012054443,0,6.67688846588135,10.4360704421997,1.38360297679901,0.39571076631546,-0.269064635038376,0.976399183273315,2.63384985923767,0.918943881988525,0.00554394349455833,0.678221642971039,0.388038039207458,0.0316234678030014,0,0,0,0,1.33500444889069,3.2230076789856,6.12691116333008,9.51790809631348,12.4547548294067,14.0258026123047,16.0191478729248,1.85082364082336,0.413280576467514,0.64848119020462,0.416373074054718,0.377458840608597,0.328338533639908,0.279259860515594,0.23448421061039,0.179517790675163,0.112107418477535,0.0423834174871445,0.0068319896236062,0
6.0453314781189,13.1146879196167,28.2750072479248,0,9.59953308105469,14.533712387085,1.34235870838165,0.47805318236351,0.0690990462899208,1.07207143306732,3.81983423233032,1.29830145835876,0.0295168682932854,0.661285400390625,0.380221307277679,0.046721700578928,0,0,0,1.01725149154663,1.871377825737,4.71850776672363,9.95891094207764,13.3038120269775,18.0110340118408,20.3976821899414,23.8788661956787,3.04188752174377,0.460452347993851,0.462216675281525,0.412033677101135,0.350026905536652,0.315205484628677,0.270986169576645,0.207293972373009,0.136349305510521,0.0693084970116615,0.0229819491505623,0.00410048943012953,0
10.3746938705444,15.7223510742188,28.1167469024658,0,13.5297908782959,16.697193145752,0.846273720264435,0.35684260725975,-1.47300326824188,0.0410495288670063,4.83903837203979,0.249339789152145,-0.442985326051712,0.473105132579803,0.0511759705841541,-0.091368705034256,0,0,2.82829236984253,5.67104148864746,10.3648700714111,14.6054487228394,17.2965488433838,19.4400978088379,21.5036220550537,22.9280090332031,25.0999317169189,6.999342918396,0.66404914855957,0.446749210357666,0.657874524593353,0.622067034244537,0.566197216510773,0.497813880443573,0.418617755174637,0.311066657304764,0.191714584827423,0.0731278359889984,0.013955632224679,0
0.126590698957443,4.74313592910767,6.76374340057373,0,0.527188420295715,4.85683584213257,15.4040584564209,0.158247113227844,712.8818359375,20.9496326446533,0.116941303014755,0.0993993505835533,0.0770569667220116,0.976540625095367,0.953550040721893,0.893070042133331,0,0,0,0,0,0,0,0,0.414698630571365,1.15009617805481,1.71649193763733,0.0108302747830749,0.0231615118682384,0.978248536586761,0.0306716728955507,0.0244278870522976,0.0222107451409101,0.017716184258461,0.0103012882173061,0.00555059593170881,0.00341013539582491,0.00278344028629363,0.00215774262323976,0
5.75997000851203e-05,0,0.0734999403357506,0,0.00185006356332451,0,37.114200592041,0,1748.85815429688,39.0363273620605,5.75580161239486e-05,5.74747718928847e-05,5.7350243878318e-05,0.99946516752243,0.998930335044861,0.997328877449036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00130934664048254,0.000997237744741142,0.000872394244652241,0.000872394244652241,0.000872394244652241,0.000872394244652241,0.000872394244652241,0.000684987346176058,0.000622565567027777,0
4.2177562713623,15.3488178253174,24.9274997711182,0,8.42131519317627,16.0906162261963,1.7297500371933,0.315401166677475,0.128628104925156,1.34289479255676,3.26160478591919,1.81229639053345,0.506756544113159,0.773653149604797,0.556342720985413,0.156431645154953,0,0,0,0,0,0,0.0224499255418777,12.7827024459839,17.6738529205322,19.8251781463623,22.3693943023682,1.16646826267242,0.27636992931366,0.730017900466919,0.273552685976028,0.262811779975891,0.250754028558731,0.232619404792786,0.204381316900253,0.157551825046539,0.103352338075638,0.0516938306391239,0.0141909243538976,0
0.000428725965321064,0,0.292999804019928,0,0.00856382120400667,0,23.3893795013428,0,1071.90808105469,29.7371311187744,0.00042755005415529,0.000425207923399284,0.00042171886889264,0.998059272766113,0.996120870113373,0.990334868431091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00256947032175958,0.00256947032175958,0.00201253336854279,0.00152772478759289,0.00120600580703467,0.000965088082011789,0.000803327886387706,0.000724013021681458,0.000643211591523141,0
1.0461460351944,4.68606328964233,13.4677543640137,0,2.35426092147827,5.38496685028076,7.73241853713989,0.410186052322388,288.713073730469,10.2310028076172,0.806739866733551,0.483714163303375,0.244108647108078,0.85539585351944,0.732054710388184,0.520368278026581,0,0,0,0,0,0.457550853490829,1.06082570552826,1.68770027160645,3.08720088005066,5.10858821868896,10.0792970657349,0.289772599935532,0.175208821892738,0.790644407272339,0.189135536551476,0.128708302974701,0.0796512439846992,0.0417401865124702,0.0269828923046589,0.0207455847412348,0.0143496803939342,0.00827641040086746,0.00272700190544128,0
0.00544025935232639,0,0.165749981999397,0,0.0220345444977283,0,4.90353059768677,0,26.4624900817871,4.87424659729004,0.00506329443305731,0.00437460746616125,0.003489064052701,0.949360311031342,0.899163842201233,0.766323208808899,0,0,0,0,0,0,0,0,0.0174999684095383,0.0437500216066837,0.108594991266727,0,0,1,0.0575442723929882,0.0572641864418983,0.0562173314392567,0.0508503466844559,0.0348932035267353,0.0197372548282146,0.00769380340352654,0.00205125845968723,0.000575386162381619,0
7.63031721115112,18.6574516296387,31.5779972076416,0,12.871280670166,20.2395839691162,1.37666440010071,0.424525409936905,-0.808869481086731,0.908838391304016,5.18342924118042,2.0145857334137,-0.0378596596419811,0.685443937778473,0.395605742931366,-0.000678672338835895,0,0,0,0,0.0631249994039536,4.2338981628418,12.1976747512817,20.2841968536377,24.8791217803955,26.9887466430664,29.6337051391602,3.23803329467773,0.418055087327957,0.625914692878723,0.398091852664948,0.351057142019272,0.33138319849968,0.308677911758423,0.279429197311401,0.234613984823227,0.171952337026596,0.0936800912022591,0.0270528867840767,0
7.4836543717538e-06,0,0.0240000803023577,0,0.000423802179284394,0,14.1576414108276,0,801.752685546875,14.1576414108276,7.4836543717538e-06,7.4836543717538e-06,7.4836543717538e-06,0.250000834465027,0.250000834465027,0.250000834465027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.79547335696407e-05,7.79547335696407e-05,7.79547335696407e-05,7.79547335696407e-05,7.79547335696407e-05,7.79547335696407e-05,7.79547335696407e-05,7.79547335696407e-05,7.79547335696407e-05,0
